1:06:00:03:00,14,0
1:06:00:06:00,0,14
1:06:00:33:00,14,0
1:06:00:38:00,14,3
1:06:00:56:00,09,3
1:06:01:02:00,14,3
1:06:04:54:00,3,9
1:06:04:58:00,3,14
1:06:05:06:00,0,14
1:06:05:21:00,0,14
1:06:05:33:00,14,0
1:06:05:36:00,0,14
1:06:05:48:00,14,0
1:06:05:51:00,0,14
1:06:06:03:00,14,0
1:06:06:05:00,0,14
1:06:06:12:00,3,9
1:06:06:16:00,0,14
1:06:06:18:00,14,0
1:06:06:23:00,0,14
1:06:06:31:00,0,14
1:06:06:33:00,14,0
1:06:06:37:00,0,14
1:06:06:41:00,14,0
1:06:06:43:00,0,14
1:06:06:49:00,0,14
1:06:06:49:00,14,0
1:06:06:55:00,0,14
1:06:06:55:00,14,0
1:06:07:01:00,0,14
1:06:07:01:00,14,0
1:06:07:07:00,0,14
1:06:07:07:00,14,0
1:06:07:13:00,0,14
1:06:07:13:00,14,0
1:06:07:19:00,0,14
1:06:07:19:00,14,0
1:06:07:25:00,0,14
1:06:07:25:00,14,0
1:06:07:31:00,0,14
1:06:07:31:00,14,0
1:06:07:37:00,0,14
1:06:07:37:00,14,0
1:06:07:43:00,0,14
1:06:07:43:00,14,0
1:06:07:49:00,0,14
1:06:07:49:00,14,0
1:06:07:55:00,0,14
1:06:07:55:00,14,0
1:06:08:01:00,0,14
1:06:08:01:00,14,0
1:06:08:07:00,0,14
1:06:08:07:00,14,0
1:06:08:13:00,0,14
1:06:08:13:00,14,0
1:06:08:19:00,14,0
1:06:08:20:00,0,14
1:06:08:25:00,14,0
1:06:08:27:00,0,14
1:06:08:31:00,14,0
1:06:08:34:00,0,14
1:06:08:38:00,14,0
1:06:08:41:00,0,14
1:06:08:45:00,14,0
1:06:08:48:00,0,14
1:06:08:52:00,14,0
1:06:08:55:00,0,14
1:06:08:59:00,14,0
1:06:09:02:00,0,14
1:06:09:06:00,14,0
1:06:09:09:00,0,14
1:06:09:13:00,14,0
1:06:09:16:00,0,14
1:06:09:20:00,14,0
1:06:09:23:00,0,14
1:06:09:27:00,14,0
1:06:09:30:00,0,14
1:06:09:34:00,14,0
1:06:09:37:00,0,14
1:06:09:41:00,14,0
1:06:09:44:00,0,14
1:06:09:48:00,14,0
1:06:09:51:00,0,14
1:06:09:55:00,14,0
1:06:09:58:00,0,14
1:06:17:00:00,0,14
1:06:17:04:00,14,0
1:06:17:07:00,0,14
1:06:17:11:00,14,0
1:06:17:14:00,0,14
1:06:17:18:00,14,0
1:06:17:21:00,0,14
1:06:17:25:00,14,0
1:06:17:28:00,0,14
1:06:17:32:00,14,0
1:06:17:35:00,0,14
1:06:17:39:00,14,0
1:06:17:42:00,0,14
1:06:17:46:00,14,0
1:06:17:49:00,0,14
1:06:17:53:00,14,0
1:06:17:56:00,0,14
1:06:18:00:00,14,0
1:06:18:03:00,0,14
1:06:18:07:00,14,0
1:06:18:10:00,0,14
1:06:18:14:00,14,0
1:06:18:17:00,0,14
1:06:18:21:00,14,0
1:06:18:24:00,0,14
1:06:18:28:00,14,0
1:06:18:31:00,0,14
1:06:18:35:00,14,0
1:06:18:38:00,0,14
1:06:18:42:00,14,0
1:06:18:45:00,0,14
1:06:18:49:00,14,0
1:06:18:52:00,0,14
1:06:18:56:00,14,0
1:06:18:59:00,0,14
1:06:19:03:00,14,0
1:06:19:06:00,0,14
1:06:19:10:00,14,0
1:06:19:13:00,0,14
1:06:19:17:00,14,0
1:06:19:20:00,0,14
1:06:19:24:00,14,0
1:06:19:28:00,0,14
1:06:19:31:00,14,0
1:06:19:38:00,0,14
1:06:19:38:00,14,0
1:06:19:46:00,14,0
1:06:19:48:00,0,14
1:06:19:54:00,14,0
1:06:19:58:00,0,14
1:06:20:04:00,14,0
1:06:20:08:00,0,14
1:06:20:14:00,14,0
1:06:20:21:00,0,14
1:06:20:24:00,14,0
1:06:20:34:00,14,0
1:06:20:36:00,0,14
1:06:20:48:00,14,0
1:06:20:51:00,0,14
1:06:21:03:00,14,0
1:06:21:06:00,0,14
1:06:21:18:00,14,0
1:06:21:21:00,0,14
1:06:21:33:00,14,0
1:06:21:36:00,0,14
1:06:21:48:00,14,0
1:06:21:51:00,0,14
1:06:22:03:00,14,0
1:06:22:06:00,0,14
1:06:22:18:00,14,0
1:06:22:33:00,14,0
1:06:22:36:00,0,14
1:06:22:50:00,9,3
1:06:23:03:00,14,0
1:06:23:06:00,0,14
1:06:23:33:00,14,0
1:06:23:36:00,0,14
